Material,Coating Material,Temperature (°C),Density (g/cm³),Thermal Conductivity (W/m·K),Thermal Expansion (×10⁻⁶/°C),Normal Load (N),Sliding Speed (m/s),COF,Wear Rate (mm³/N·m),Hardness (HV),Lunar Contact
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,1,0.05,0.3615,0.0000000050425,2777,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,1,0.1,0.1072,0.0000000003168,2770,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,1,0.1,0.3216,0.0000000057374,2775,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,1,0.5,0.1006,0.00000000058776,2782,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,1,0.5,0.3535,0.000000014196,2780,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,1,1,0.1107,0.00000000077347,2777,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,1,1,0.3317,0.000000017961,2772,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.001,0.1123,0.00000000019928,2784,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.001,0.3961,0.000000004596,2775,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.01,0.1084,0.0000000005064,2778,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.01,0.3812,0.000000012422,2772,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.05,0.1045,0.00000000088867,2779,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.05,0.3717,0.000000022413,2788,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.1,0.1093,0.0000000013789,2783,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.1,0.3346,0.000000029743,2775,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.5,0.1024,0.0000000025506,2780,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,0.5,0.2833,0.000000059698,2780,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,1,0.1068,0.0000000030784,2783,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,5,1,0.3166,0.000000074646,2770,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.001,0.1185,0.00000000034479,2777,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.001,0.3615,0.000000010008,2778,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.01,0.108,0.00000000082649,2774,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.01,0.3299,0.000000022383,2781,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.05,0.1022,0.0000000015469,2784,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.05,0.3277,0.000000041766,2779,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.1,0.1048,0.0000000024745,2774,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.1,0.3232,0.000000051465,2772,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.5,0.0916,0.0000000044448,2784,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,0.5,0.3171,0.000000083758,2784,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,1,0.0973,0.0000000061289,2777,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,10,1,0.3103,0.00000013963,2768,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.001,0.1064,0.00000000076438,2782,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.001,0.3451,0.000000013653,2779,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.01,0.0959,0.0000000017602,2776,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.01,0.3415,0.00000003384,2775,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.05,0.0962,0.0000000032021,2782,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.05,0.2975,0.00000006796,2784,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.1,0.092,0.0000000041002,2774,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.1,0.3094,0.000000098285,2783,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.5,0.0899,0.0000000090238,2778,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,0.5,0.264,0.00000018636,2772,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,1,0.0805,0.000000010843,2775,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,20,1,0.3072,0.00000023691,2774,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.001,0.0813,0.0000000014543,2778,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.001,0.2454,0.000000028168,2771,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.01,0.0766,0.0000000031791,2785,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.01,0.2944,0.00000008786,2779,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.05,0.0739,0.0000000064011,2775,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.05,0.2614,0.00000014968,2774,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.1,0.0707,0.000000010681,2773,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.1,0.2392,0.00000022265,2783,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.5,0.0721,0.000000016834,2773,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,0.5,0.2282,0.00000039035,2780,No
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,1,0.0699,0.000000025079,2770,Yes
300M Steel,TiN (Titanium Nitride),-153,7.84,28.76,9.96,50,1,0.2268,0.00000044759,2784,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.001,0.1282,0,2767,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.001,0.4452,0.0000000012813,2779,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.01,0.1095,0.00000000015968,2779,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.01,0.3726,0.0000000032326,2777,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.05,0.1251,0.00000000024814,2788,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.05,0.3794,0.0000000065312,2783,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.1,0.1145,0.0000000003925,2779,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.1,0.3731,0.0000000072397,2769,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.5,0.1064,0.00000000062127,2775,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,0.5,0.3265,0.000000014483,2775,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,1,0.1089,0.00000000083678,2780,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,1,1,0.3544,0.000000022363,2784,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.001,0.1223,0.00000000023177,2769,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.001,0.4453,0.0000000047185,2769,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.01,0.1192,0.00000000055953,2780,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.01,0.4135,0.00000001138,2784,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.05,0.1145,0.00000000091857,2778,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.05,0.392,0.000000026215,2783,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.1,0.1158,0.0000000014341,2780,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.1,0.3455,0.000000030728,2771,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.5,0.1025,0.0000000025823,2777,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,0.5,0.3654,0.00000006074,2779,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,1,0.09,0.0000000035374,2781,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,5,1,0.3543,0.000000086015,2783,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.001,0.1182,0.00000000037686,2779,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.001,0.3693,0.0000000094497,2782,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.01,0.1096,0.0000000010806,2778,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.01,0.3667,0.000000021614,2780,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.05,0.107,0.0000000020184,2786,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.05,0.3352,0.000000044069,2778,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.1,0.1056,0.0000000018566,2775,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.1,0.3409,0.000000052226,2775,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.5,0.0969,0.0000000047817,2779,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,0.5,0.3427,0.00000011234,2775,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,1,0.0975,0.0000000075905,2779,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,10,1,0.3095,0.0000001287,2777,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.001,0.1163,0.00000000066921,2782,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.001,0.3484,0.000000015993,2776,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.01,0.1058,0.000000001975,2769,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.01,0.3653,0.000000045826,2768,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.05,0.0871,0.0000000033964,2762,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.05,0.3271,0.000000077373,2784,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.1,0.0921,0.0000000049927,2780,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.1,0.2909,0.000000095434,2777,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.5,0.0906,0.0000000083518,2779,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,0.5,0.3089,0.00000017492,2779,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,1,0.0896,0.00000001176,2784,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,20,1,0.2916,0.00000027468,2778,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.001,0.0889,0.0000000012529,2778,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.001,0.2897,0.000000037323,2782,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.01,0.0872,0.0000000039464,2786,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.01,0.3114,0.00000009183,2776,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.05,0.0797,0.0000000069437,2779,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.05,0.2858,0.00000015781,2768,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.1,0.0786,0.000000011002,2777,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.1,0.2642,0.00000023118,2774,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.5,0.0701,0.000000017715,2771,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,0.5,0.2514,0.00000041873,2779,No
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,1,0.0711,0.000000024455,2781,Yes
300M Steel,TiN (Titanium Nitride),-123,7.84,29.9,10.2,50,1,0.235,0.00000066056,2777,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.001,0.1376,0,2765,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.001,0.4297,0.0000000015328,2780,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.01,0.1251,0.00000000015553,2774,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.01,0.4072,0.0000000032151,2775,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.05,0.1271,0.00000000036222,2773,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.05,0.4049,0.0000000067566,2779,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.1,0.1188,0.00000000042058,2778,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.1,0.3649,0.000000010716,2784,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.5,0.1116,0.00000000071497,2777,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,0.5,0.3771,0.000000017484,2774,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,1,0.1063,0.00000000076481,2779,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,1,1,0.3591,0.000000022542,2767,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.001,0.1211,0.00000000024751,2774,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.001,0.4041,0.0000000047369,2775,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.01,0.1243,0.00000000056054,2772,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.01,0.4189,0.0000000128,2779,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.05,0.1197,0.0000000012701,2774,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.05,0.3458,0.000000028624,2773,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.1,0.1142,0.0000000016372,2779,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.1,0.3768,0.00000003354,2770,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.5,0.1116,0.0000000031309,2779,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,0.5,0.3585,0.000000066826,2779,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,1,0.102,0.0000000037183,2778,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,5,1,0.3587,0.000000081727,2778,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.001,0.1105,0.00000000039182,2771,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.001,0.3891,0.0000000095836,2773,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.01,0.1038,0.0000000011058,2770,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.01,0.3884,0.000000026236,2777,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.05,0.1103,0.0000000022299,2778,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.05,0.3496,0.000000049777,2783,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.1,0.1089,0.000000002985,2773,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.1,0.3385,0.000000059596,2775,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.5,0.0976,0.0000000057398,2771,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,0.5,0.3282,0.0000001085,2779,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,1,0.0976,0.0000000075439,2771,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,10,1,0.3697,0.00000015491,2775,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.001,0.1172,0.00000000068057,2773,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.001,0.3472,0.000000014589,2777,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.01,0.1104,0.0000000020069,2775,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.01,0.3043,0.000000043846,2776,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.05,0.105,0.0000000034383,2775,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.05,0.3274,0.000000082491,2780,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.1,0.0941,0.0000000052832,2779,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.1,0.3408,0.00000010942,2769,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.5,0.0811,0.0000000089893,2775,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,0.5,0.3406,0.00000021168,2775,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,1,0.0979,0.000000011947,2773,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,20,1,0.3143,0.00000025996,2781,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.001,0.095,0.0000000018343,2781,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.001,0.3135,0.000000044429,2775,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.01,0.0856,0.0000000048305,2777,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.01,0.2816,0.00000011017,2779,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.05,0.0861,0.0000000089353,2770,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.05,0.2642,0.00000016588,2781,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.1,0.0853,0.0000000098684,2777,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.1,0.252,0.00000026362,2778,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.5,0.0783,0.00000002198,2773,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,0.5,0.2665,0.00000050067,2780,No
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,1,0.083,0.000000023415,2778,Yes
300M Steel,TiN (Titanium Nitride),-93,7.84,31.05,10.45,50,1,0.2542,0.00000059968,2776,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.001,0.1362,0,2777,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.001,0.4958,0.0000000014681,2769,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.01,0.1263,0.00000000017029,2776,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.01,0.4253,0.0000000039834,2772,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.05,0.1205,0.00000000031263,2762,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.05,0.4217,0.0000000081164,2786,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.1,0.1208,0.00000000043737,2777,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.1,0.4319,0.0000000097932,2780,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.5,0.1206,0.00000000075381,2771,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,0.5,0.3935,0.000000018046,2776,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,1,0.1106,0.0000000010405,2770,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,1,1,0.3661,0.000000021229,2769,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.001,0.1327,0.00000000027017,2777,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.001,0.4252,0.0000000055575,2773,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.01,0.1151,0.00000000066896,2777,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.01,0.4433,0.000000015581,2771,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.05,0.112,0.000000001127,2774,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.05,0.4266,0.000000029393,2777,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.1,0.1176,0.0000000016829,2775,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.1,0.3713,0.000000034631,2776,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.5,0.1199,0.000000003375,2775,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,0.5,0.3636,0.000000075663,2768,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,1,0.1193,0.0000000041221,2782,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,5,1,0.3659,0.000000093433,2779,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.001,0.1259,0.00000000052167,2775,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.001,0.4237,0.00000001205,2767,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.01,0.1221,0.0000000011252,2782,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.01,0.4178,0.000000025839,2778,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.05,0.1129,0.0000000021681,2776,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.05,0.3788,0.000000047535,2773,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.1,0.107,0.0000000030876,2769,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.1,0.3287,0.000000075128,2767,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.5,0.1063,0.00000000615,2769,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,0.5,0.3287,0.00000012235,2767,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,1,0.1052,0.0000000075525,2779,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,10,1,0.3573,0.00000018952,2773,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.001,0.1156,0.00000000096443,2789,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.001,0.3896,0.00000001592,2779,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.01,0.1084,0.000000002221,2773,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.01,0.3536,0.000000056466,2774,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.05,0.0952,0.0000000040175,2781,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.05,0.3727,0.000000089367,2778,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.1,0.1045,0.0000000057103,2773,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.1,0.3087,0.00000013427,2767,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.5,0.1102,0.0000000096105,2770,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,0.5,0.3349,0.00000019267,2774,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,1,0.0958,0.000000012708,2789,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,20,1,0.3285,0.00000031363,2769,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.001,0.0894,0.0000000020309,2769,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.001,0.2894,0.00000004164,2771,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.01,0.0997,0.0000000045078,2772,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.01,0.3029,0.00000010101,2773,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.05,0.0828,0.000000008784,2777,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.05,0.3042,0.00000019205,2777,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.1,0.0923,0.000000011295,2772,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.1,0.3069,0.00000026731,2774,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.5,0.0814,0.000000021163,2773,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,0.5,0.2583,0.00000053766,2777,No
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,1,0.0815,0.00000003379,2775,Yes
300M Steel,TiN (Titanium Nitride),-63,7.84,32.19,10.69,50,1,0.266,0.00000070194,2767,No
300M Steel,TiN (Titanium Nitride),-23,7.84,33.71,11.01,1,0.001,0.1485,0,2769,Yes
300M Steel,TiN (Titanium Nitride),-23,7.84,33.71,11.01,1,0.001,0.4648,0.0000000017308,2774,No
300M Steel,TiN (Titanium Nitride),-23,7.84,33.71,11.01,1,0.01,0.1339,0.00000000018354,2773,Yes
300M Steel,TiN (Titanium Nitride),-23,7.84,33.71,11.01,1,0.01,0.4497,0.0000000043102,2769,No
